Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1547.602	-1895.853	348.251	1.480448	7.040805	18.35635	0.8541913
6	-1544.662	-1893.266	348.6049	1.452264	7.02317	15.85357	0.7600903
12	-1558.953	-1906.863	347.9104	1.539901	7.02317	23.36035	0.6417996
18	-1563.354	-1913.419	350.0654	1.673695	6.92844	5.61216	0.6950101
24	-1572.568	-1923.38	350.8121	1.610437	6.92844	3.449923	0.6634431
30	-1564.141	-1914.643	350.5021	1.679547	8.047328	3.238787	0.8159705
36	-1560.511	-1910.921	350.4105	1.76826	6.34216	4.414511	0.7393494
42	-1563.577	-1913.996	350.4187	1.693484	5.543429	5.10594	0.8215586
48	-1541.786	-1892.43	350.6444	1.752254	6.355973	3.650722	0.789854
54	-1550.592	-1899.673	349.0808	1.709295	7.606675	9.822925	0.6318397
60	-1550.119	-1899.373	349.2544	1.607775	6.892129	10.06077	0.7066495
66	-1553.821	-1904.364	350.5435	1.630251	7.147956	3.827071	0.7713967
72	-1552.257	-1900.232	347.9758	1.566351	6.777727	22.33015	0.7197357
78	-1554.6	-1902.703	348.103	1.512965	5.883848	22.33015	0.8952392
84	-1539.915	-1890.5	350.5848	1.584144	6.835298	4.049361	0.7648605
90	-1554.825	-1903.581	348.756	1.584144	8.005364	12.13762	0.7012086
96	-1542.374	-1891.244	348.8698	1.653618	6.230107	13.10792	0.7980464
102	-1557.576	-1903.233	345.6564	1.639371	7.009496	72.03926	0.6054187
108	-1547.757	-1895.489	347.7316	1.639371	7.601464	23.09571	0.5923324
114	-1548.182	-1895.406	347.2241	1.65066	7.888485	29.02856	0.6566382
120	-1545.052	-1893.607	348.5555	1.61605	9.000659	12.48267	0.56319
126	-1548.551	-1894.289	345.7379	1.82644	8.152551	56.93046	0.4587145
132	-1543.615	-1891.613	347.9981	1.84523	9.209824	14.93238	0.4587145
138	-1544.935	-1894.73	349.7948	1.696695	8.207185	5.664517	0.6550753
144	-1546.339	-1893.724	347.3848	1.845878	9.485365	20.26464	0.3619967
150	-1550.91	-1897.222	346.3119	1.591224	9.485365	42.58903	0.546926
156	-1537.465	-1887.207	349.742	1.658591	8.745692	5.755622	0.5761973
162	-1542.192	-1890.602	348.4101	1.66422	8.373916	13.99743	0.6260605
168	-1540.587	-1889.227	348.6401	1.923574	6.137402	13.99743	0.5290277
174	-1540.434	-1885.417	344.983	2.019445	6.137402	91.75777	0.4893386
180	-1534.27	-1880.291	346.0209	1.67524	8.567024	51.39268	0.5129438
186	-1542.063	-1889.729	347.6652	1.527386	9.27957	21.49037	0.594519
192	-1532.524	-1881.722	349.1976	1.511782	10.88171	7.18937	0.6393847
198	-1519.906	-1868.07	348.1643	1.588533	8.953109	16.11093	0.5738042
204	-1533.449	-1879.071	345.6217	1.664234	8.449218	63.61496	0.4641482
210	-1533.513	-1879.85	346.3368	1.664234	8.945055	42.06563	0.6105631
216	-1552.143	-1896.441	344.298	1.596265	11.44898	98.56462	0.5149268
222	-1551.252	-1900.893	349.6417	1.487316	8.414033	6.98534	0.691016
228	-1531.546	-1880.998	349.4526	1.360667	8.104595	8.617335	0.7781438
234	-1525.541	-1872.481	346.94	1.384992	8.914754	34.44693	0.7343168
240	-1528.693	-1876.246	347.553	1.358411	10.45111	21.72925	0.7442004
246	-1538.549	-1884.658	346.1088	1.553907	9.103973	46.91547	0.7862274
252	-1535.632	-1883.481	347.8493	1.631288	9.103973	18.38063	0.6343894
258	-1543.793	-1888.631	344.8375	1.720886	9.103973	85.53216	0.4808359
264	-1543.694	-1892.221	348.5267	1.805056	8.011286	12.66328	0.5355313
270	-1563.724	-1914.06	350.336	1.349731	9.350812	2.560445	1.347838
276	-1555.5	-1905.808	350.3072	1.346819	9.197122	3.170106	1.17194
282	-1542.089	-1890.874	348.7854	1.346819	8.40464	11.12112	1.03161
288	-1553.749	-1903.102	349.3531	1.296915	6.286796	9.3067	1.21055
294	-1543.377	-1890.237	346.8594	1.283171	8.703003	35.51505	0.9372191
300	-1543.583	-1892.803	349.2201	1.451514	7.289759	9.171782	1.012307
306	-1548.869	-1895.123	346.2548	1.362387	7.976392	50.783	0.8999725
312	-1543.641	-1891.219	347.578	1.401034	8.182931	23.90965	0.9234286
318	-1540.769	-1885.819	345.0494	1.483333	9.791875	80.88073	0.6335058
324	-1549.162	-1896.443	347.2811	1.43349	11.18285	23.26299	0.6906456
330	-1544.469	-1891.99	347.5211	1.490431	11.0574	20.09514	0.6514069
336	-1554.338	-1903.69	349.3519	1.500139	9.741637	7.206039	0.697217
342	-1541.728	-1891.072	349.3447	1.630269	9.315011	7.206039	0.5700372
348	-1538.544	-1887.753	349.2091	1.739042	9.284858	7.206039	0.6569427
354	-1532.243	-1880.492	348.2487	1.887187	8.704235	13.20498	0.4646689
360	-1537.691	-1886.622	348.9315	1.945896	9.865094	7.256032	0.445301
366	-1542.482	-1886.639	344.1567	1.926285	9.069889	106.0332	0.4016899
372	-1550.951	-1898.974	348.0226	1.825994	9.069889	15.08098	0.4493075
378	-1551.164	-1899.517	348.3532	1.821797	10.43048	10.74078	0.4180426
