Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	br_lengths[170]	br_lengths[171]	br_lengths[172]	br_lengths[173]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	rel_br_lengths[170]	rel_br_lengths[171]	rel_br_lengths[172]	rel_br_lengths[173]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1547.602	-1895.853	348.251	0.00353467	0.0021477	0.00446353	0.00320414	0.00473456	0.00172062	0.00831227	0.0103807	2.63665e-05	0.00136101	0.00168106	0.00976955	0.00328128	0.00541961	0.000157058	0.00470745	0.00794821	0.00029991	0.00102186	0.00250025	0.00666817	0.0001888	0.00224798	0.00125414	0.00482866	0.0041785	0.000624676	0.00502084	0.00475176	0.0111713	0.00597394	0.00104787	0.00363603	0.000814318	0.00898764	0.000336387	0.000607488	0.00633589	0.00563229	0.006534	0.00105408	0.00672877	0.00824876	0.00746408	0.000214417	0.00337296	0.00233182	0.00897719	0.000263434	0.00510661	0.00140908	0.00129726	0.00573547	0.000322425	0.00127126	0.00140301	0.00115285	0.00234864	0.00267655	0.00516017	0.00107092	0.00422014	0.00771197	0.00310047	0.0021479	0.0137372	0.0115812	0.00868298	0.0303806	7.1933e-05	0.00224382	0.000542983	0.00259348	0.00182089	0.00455271	0.00028797	0.000780867	0.00288483	0.000819961	0.00335804	0.00428257	0.00309417	0.000821931	0.000567385	0.001215	0.00222478	9.96461e-05	0.000259415	0.015327	0.00916808	0.00375824	0.00110496	0.00612655	0.00576008	0.00405798	0.000534438	0.00604674	0.00205989	0.0018043	0.00417617	0.0264427	0.00161726	0.00299404	0.0114443	0.000490959	0.00902614	0.0104455	0.0127926	0.000690753	0.000823147	0.00708183	0.0044389	0.000420041	0.0224371	0.00239819	0.00103559	0.00156822	0.0170497	0.00312827	0.00178793	0.000405447	0.00664744	0.00659571	0.0215768	0.0137925	0.00672801	0.00562453	0.00335524	0.00278799	0.00267407	0.000363751	0.0044728	0.0209667	0.0079549	0.00373253	0.00198016	0.00138863	0.00346755	0.000992182	0.0254824	0.00294713	0.000166976	0.00389379	0.0042901	0.00209304	0.0060631	0.00631527	0.0010998	0.0263672	0.00643603	0.004346	0.00125617	0.0117102	0.0029167	0.00189689	0.00392085	0.00510898	0.00239187	0.00163702	0.00275604	0.00950683	0.00123776	0.00385736	0.00874532	0.00181619	0.00434292	0.0047645	0.0107989	0.0150492	0.00864208	0.00352613	0.000886272	0.00517063	0.961153	3.8747	0.2487313	1.751269	0.129064	0.368414	0.732327	1.36551	2.71433	7.74812	1.480448	7.040805	18.35635	0.00413804	0.00251431	0.00522545	0.00375108	0.00554273	0.00201432	0.00973115	0.0121527	3.08672e-05	0.00159333	0.00196802	0.0114372	0.00384139	0.00634473	0.000183868	0.005511	0.00930495	0.000351104	0.00119628	0.00292704	0.00780641	0.000221028	0.00263171	0.00146821	0.0056529	0.00489176	0.000731307	0.00587788	0.00556288	0.0130782	0.00699368	0.00122674	0.00425669	0.000953321	0.0105218	0.000393807	0.000711184	0.00741741	0.00659372	0.00764934	0.00123401	0.00787735	0.0096568	0.00873818	0.000251018	0.00394871	0.00272986	0.0105096	0.000308402	0.0059783	0.00164961	0.0015187	0.00671451	0.000377462	0.00148826	0.0016425	0.00134963	0.00274955	0.00313343	0.006041	0.00125372	0.00494051	0.00902839	0.00362972	0.00251454	0.0160821	0.0135581	0.0101651	0.0355665	8.42118e-05	0.00262684	0.000635669	0.00303618	0.00213171	0.00532985	0.000337126	0.000914159	0.00337726	0.000959927	0.00393126	0.00501359	0.00362234	0.000962233	0.000664236	0.0014224	0.00260455	0.000116656	0.000303696	0.0179433	0.0107331	0.00439976	0.00129358	0.00717234	0.00674331	0.00475067	0.000625665	0.0070789	0.00241151	0.00211229	0.00488903	0.0309564	0.00189332	0.00350512	0.0133978	0.000574765	0.0105669	0.0122285	0.0149762	0.000808663	0.000963657	0.00829069	0.00519661	0.000491742	0.0262671	0.00280755	0.00121236	0.00183592	0.0199601	0.00366226	0.00209313	0.000474656	0.00778215	0.00772159	0.02526	0.0161469	0.00787647	0.00658463	0.00392797	0.00326389	0.00313053	0.000425842	0.0052363	0.0245457	0.00931279	0.00436967	0.00231817	0.00162567	0.00405945	0.00116155	0.0298322	0.0034502	0.000195479	0.00455845	0.00502242	0.00245032	0.00709806	0.00739328	0.00128754	0.030868	0.00753464	0.00508786	0.0014706	0.0137091	0.00341458	0.00222069	0.00459013	0.00598107	0.00280016	0.00191646	0.0032265	0.0111296	0.00144904	0.0045158	0.0102381	0.00212621	0.00508425	0.00557779	0.0126422	0.017618	0.0101173	0.00412803	0.00103756	0.00605325	0.875634	0.124366	0.8541913
36	-1560.511	-1910.921	350.4105	0.0014386	0.00336518	0.000622746	0.00191981	0.00274085	0.00243401	0.00378283	0.00797412	0.000557949	0.00537291	0.00255669	0.00480175	0.00147655	0.00260816	0.000771754	0.00201595	0.0095014	0.00320323	0.00287965	0.00932175	0.00630024	0.000294542	0.00518327	0.00334705	0.00128834	0.00339532	0.000123594	0.00407977	0.00676829	0.00878128	0.00469427	0.000322384	0.00701457	0.0158704	0.00841989	7.99711e-05	0.00306379	0.00255708	0.00523112	0.00542581	0.00132282	0.00318109	0.00220366	0.00349691	0.000687054	0.00408796	0.000713441	0.0190478	0.000838503	0.00719808	0.00155258	0.0027761	0.00276629	0.000786019	0.000354511	0.00587824	0.000661194	0.00332301	0.000500768	0.00992564	0.000279467	0.00569552	0.00522417	0.00451614	0.00305304	0.00752861	0.00422291	0.00430304	0.0170789	8.40592e-05	0.00402394	0.00075716	0.000990015	0.00492969	0.00417449	0.00138199	0.00193335	0.000651584	0.00238265	0.00184995	0.00501417	0.00224065	0.00233282	0.000307814	0.00414119	0.00180778	9.19202e-06	0.000569278	0.00229237	0.00229042	0.00439733	0.00598726	0.00437736	0.0012253	0.00207329	9.40912e-05	0.00558323	0.00555269	0.00469065	0.00609226	0.0202203	0.000659858	0.000956574	0.00684587	0.000470333	0.00733435	0.00515918	0.00865278	0.000411066	0.00281246	0.00412011	0.00113464	0.00229877	0.00889125	0.00297463	0.000238657	0.000641881	0.00708916	0.00130857	0.000284933	0.000857908	0.00360446	0.00327773	0.0100518	0.0113786	0.00964423	0.00242801	0.000290292	0.00122473	0.000903264	0.000862021	0.00157336	0.0161497	0.00386739	0.00400232	0.00275737	0.00228269	0.00281762	0.00272407	0.0310023	0.00163384	0.000134206	0.00128619	0.00786293	0.00395142	0.00407843	0.00438547	0.00330046	0.0221945	0.00293079	0.00529529	0.0017541	0.0146169	0.00413412	0.00453446	0.00442767	0.000820761	0.00377086	0.00239216	0.00566491	0.0188632	0.000538876	0.00282299	0.00545568	0.00022991	0.00352892	0.00482989	0.0094244	0.0193553	0.00389736	0.00272904	0.000944173	0.00432651	0.826329	13.8517	0.2723994	1.727601	0.0866834	0.303409	0.689291	1.45077	3.29588	11.5362	1.76826	6.34216	4.414511	0.00194577	0.00455155	0.000842289	0.00259661	0.00370712	0.00329209	0.00511643	0.0107853	0.000754649	0.00726708	0.00345803	0.00649456	0.00199709	0.00352764	0.00104383	0.00272665	0.012851	0.0043325	0.00389484	0.012608	0.00852134	0.00039838	0.00701058	0.00452703	0.00174253	0.0045923	0.000167166	0.00551805	0.00915439	0.011877	0.0063492	0.000436037	0.0094875	0.0214654	0.0113882	0.000108164	0.0041439	0.00345856	0.0070753	0.00733863	0.00178917	0.00430256	0.00298055	0.00472971	0.000929268	0.00552914	0.000964957	0.0257629	0.00113411	0.0097357	0.00209993	0.00375479	0.00374152	0.00106312	0.00047949	0.00795056	0.000894292	0.0044945	0.00067731	0.0134248	0.000377991	0.00770343	0.0070659	0.00610826	0.00412937	0.0101828	0.00571166	0.00582004	0.0230999	0.000113694	0.00544254	0.00102409	0.00133904	0.0066676	0.00564617	0.00186919	0.00261494	0.000881293	0.00322263	0.00250213	0.00678187	0.00303057	0.00315524	0.000416331	0.00560113	0.0024451	1.24326e-05	0.000769972	0.00310052	0.00309789	0.00594757	0.00809801	0.00592055	0.00165727	0.00280421	0.000127262	0.00755154	0.00751024	0.0063443	0.00824002	0.0273488	0.000892484	0.00129381	0.00925931	0.000636145	0.00992	0.006978	0.0117032	0.000555984	0.00380397	0.00557262	0.00153465	0.00310919	0.0120258	0.00402331	0.000322793	0.00086817	0.00958838	0.0017699	0.000385384	0.00116036	0.00487517	0.00443326	0.0135955	0.01539	0.0130442	0.00328398	0.000392632	0.0016565	0.0012217	0.00116592	0.00212803	0.0218431	0.0052308	0.00541331	0.00372946	0.00308743	0.00381094	0.00368441	0.0419319	0.00220983	0.000181519	0.00173962	0.0106349	0.00534446	0.00551624	0.00593152	0.00446401	0.0300189	0.00396402	0.0071621	0.0023725	0.0197699	0.00559156	0.00613304	0.0059886	0.00111011	0.00510024	0.00323549	0.00766202	0.0255133	0.000728852	0.00381821	0.00737903	0.000310963	0.004773	0.00653263	0.0127469	0.0261789	0.00527134	0.00369113	0.00127703	0.00585178	0.8638	0.1362	0.7393494
72	-1552.257	-1900.232	347.9758	0.000503282	0.0100373	0.00107657	0.0023475	0.00599885	0.00227702	0.00275666	0.00208399	0.00221981	0.000279661	0.000438791	0.0073401	0.00295226	0.00321602	0.000684814	0.0029737	0.00710576	0.00111931	0.00189188	0.00506759	0.00854797	0.000592258	0.00185679	0.000681261	0.000494169	0.00496301	0.000344376	0.00125264	0.00678274	0.00292948	0.00324617	0.0012187	0.00327174	0.00435742	0.0101887	4.09467e-05	0.00307033	0.00377717	0.00609414	0.0030434	0.00205337	0.00211024	0.00478559	0.00743605	0.00178587	0.0104586	0.0015819	0.0183204	0.00126396	0.00154533	0.000677963	0.00428695	0.00248227	0.00725519	0.000468397	0.00359122	0.000377851	0.00430211	0.000494518	0.0074087	0.00138585	0.00258729	0.0059914	0.00240314	0.00140076	0.000534337	0.004589	0.00335194	0.0302411	0.00027586	0.0113182	0.000961202	0.000726112	0.00510531	0.00204155	0.000530576	0.00199623	0.0020255	0.00238774	0.00278639	0.00274572	0.00231151	0.00170719	0.000774098	0.0016881	0.00029225	0.000134109	0.0012927	0.00231274	0.00422037	0.00491176	0.001996	0.00649594	0.00166921	0.00148217	0.000269271	0.0108923	0.00556454	0.00445968	0.00617248	0.0202635	0.0011186	0.000783702	0.0163272	0.000712006	0.00486815	0.00420127	0.00610856	0.000617737	0.000234911	0.0140438	0.00228789	0.00182572	0.00689717	0.00179005	0.000239167	0.00136236	0.010365	0.00737504	0.000852736	0.00309762	0.00396571	0.00139117	0.00816247	0.0123742	0.00356665	0.00334149	0.000712121	0.000805157	0.00183255	0.000544823	0.000833818	0.00513635	0.00304258	0.00515438	0.0041669	0.00231495	0.00478923	0.00552019	0.0310685	0.0023501	0.000477925	0.000888623	0.00667557	0.0106775	0.00194018	0.00667174	0.00236556	0.0136158	0.00127818	0.00447726	0.000767796	0.00924243	0.00862067	0.00454413	0.00962884	0.000192038	0.00377891	0.0012915	0.00456421	0.00928954	0.00196092	0.00961024	0.000845115	0.000453633	0.00353645	0.000777493	0.0096147	0.0150097	0.0070356	0.003081	0.000198691	0.00433575	0.970071	3.21472	0.2571445	1.742855	0.114606	0.347675	0.719208	1.39042	2.87625	8.72554	1.566351	6.777727	22.33015	0.000699259	0.0139459	0.00149578	0.00326161	0.0083348	0.00316369	0.0038301	0.00289549	0.0030842	0.000388561	0.000609655	0.0101983	0.00410187	0.00446833	0.000951479	0.00413166	0.00987274	0.00155516	0.00262858	0.0070409	0.0118765	0.000822882	0.00257982	0.000946544	0.000686598	0.0068956	0.000478475	0.00174042	0.00942393	0.00407021	0.00451023	0.00169326	0.00454575	0.0060542	0.0141562	5.68913e-05	0.00426591	0.005248	0.00846719	0.0042285	0.00285295	0.00293197	0.00664909	0.0103316	0.00248129	0.0145312	0.00219789	0.0254544	0.00175614	0.00214708	0.000941961	0.00595628	0.00344886	0.0100804	0.000650791	0.00498963	0.000524986	0.00597734	0.000687083	0.0102936	0.0019255	0.00359477	0.00832444	0.00333891	0.00194621	0.000742407	0.00637595	0.00465718	0.0420169	0.00038328	0.0157256	0.00133549	0.00100886	0.00709331	0.00283653	0.000737182	0.00277356	0.00281423	0.00331752	0.00387141	0.0038149	0.00321161	0.00237197	0.00107553	0.00234544	0.000406052	0.00018633	0.00179607	0.00321331	0.00586378	0.00682439	0.00277325	0.00902546	0.00231919	0.00205933	0.000374125	0.0151338	0.00773137	0.00619628	0.00857604	0.0281541	0.00155418	0.00108887	0.022685	0.000989261	0.00676381	0.00583724	0.00848723	0.000858283	0.000326385	0.0195124	0.0031788	0.00253666	0.00958291	0.00248709	0.000332298	0.00189286	0.0144011	0.0102469	0.00118479	0.00430383	0.00550996	0.00193289	0.0113409	0.0171927	0.0049555	0.00464266	0.00098942	0.00111868	0.00254614	0.000756976	0.00115851	0.00713644	0.00422736	0.00716149	0.00578949	0.00321639	0.00665416	0.00766975	0.0431665	0.00326523	0.000664028	0.00123465	0.00927504	0.0148353	0.00269568	0.0092697	0.00328671	0.0189178	0.0017759	0.0062207	0.00106678	0.0128414	0.0119776	0.00631361	0.0133783	0.000266818	0.00525041	0.00179441	0.00634151	0.0129069	0.0027245	0.0133525	0.0011742	0.000630278	0.00491354	0.00108025	0.0133587	0.0208544	0.00977525	0.00428074	0.000276062	0.00602408	0.871428	0.128572	0.7197357
108	-1547.757	-1895.489	347.7316	0.000164668	0.00287135	0.000300126	0.00300647	0.00621949	0.00203191	0.000592132	0.00264641	0.00169615	0.00136144	0.000823943	0.00614802	0.00348397	0.0057583	0.000276905	0.0003736	0.00541834	0.00262611	0.00221622	0.000751881	0.00558606	0.000752262	0.0028949	0.00114309	0.000617755	0.00474894	0.00122845	0.00524258	0.011447	0.00384768	0.00200129	0.00132722	0.00330018	0.00118645	0.0122942	0.00048479	0.000638062	0.00225814	0.00431195	0.00880042	0.00172064	0.0100194	0.00237614	0.00731147	0.000305643	0.00498791	0.00257292	0.00559316	0.000565871	0.00144533	0.00102414	0.000987644	0.00212155	0.0060769	0.000178765	0.00253312	0.000779178	0.00615276	0.000298149	0.00763372	0.0011469	0.00142764	0.00651737	0.00353833	0.000612374	0.00110691	0.00556884	0.00452629	0.0264898	0.000391298	0.00204252	0.00138608	0.000330579	0.00415989	0.00241639	0.000356455	0.000412355	0.00120986	0.000384109	8.78816e-05	0.000783807	0.00128137	0.000827745	0.0021103	0.00472816	0.000251731	0.000140399	0.000167943	0.00532812	0.00414246	0.00822897	0.00167184	0.00724472	0.00103748	0.000170231	0.000913584	0.00493601	0.00144984	0.00122931	0.00164854	0.0238312	0.0011546	0.000671122	0.00805725	0.00359389	0.00217093	0.00766089	0.00527794	0.000182435	0.000975985	0.00286628	0.000860824	0.0026878	0.00876727	0.000953572	0.000949263	0.000532213	0.00852307	0.00569157	0.000331034	0.00067879	0.00454595	0.00168786	0.00708863	0.00542744	0.00314576	0.00403234	0.00167542	0.00140145	0.00154984	0.00200113	0.0023129	0.00194851	0.00124169	0.00182526	0.00630558	0.00315969	0.00484912	0.00157009	0.0165372	0.00259592	0.0020462	0.00284039	0.00452968	0.00239572	0.00152281	0.00877685	0.00368017	0.0152715	0.00343492	0.00308446	0.000466637	0.0126751	0.00315248	0.00191891	0.00535262	0.000721884	0.000305608	0.00241966	0.00357303	0.0113804	0.00070962	0.00287699	0.00538735	0.00152928	0.00420571	0.00077421	0.00832153	0.00618811	0.00589297	0.00048525	0.000290945	0.00483409	0.971452	3.11259	0.2325186	1.767481	0.103598	0.330966	0.708241	1.41195	3.02146	9.65273	1.639371	7.601464	23.09571	0.000277999	0.00484752	0.000506685	0.00507565	0.0105	0.00343036	0.000999661	0.00446778	0.00286351	0.00229844	0.00139101	0.0103793	0.00588178	0.0097214	0.000467483	0.000630727	0.00914746	0.00443351	0.00374151	0.00126936	0.00943061	0.00127	0.00488729	0.00192981	0.00104292	0.00801735	0.00207392	0.00885074	0.0193252	0.00649581	0.00337867	0.00224066	0.0055715	0.00200302	0.0207556	0.000818442	0.0010772	0.00381229	0.00727962	0.0148572	0.00290486	0.0169151	0.0040115	0.0123435	0.000515998	0.0084208	0.0043437	0.0094426	0.000955326	0.00244007	0.00172899	0.00166738	0.00358169	0.0102593	0.000301798	0.00427651	0.00131544	0.0103873	0.000503348	0.0128876	0.00193625	0.0024102	0.0110029	0.00597355	0.00103383	0.00186872	0.00940154	0.00764147	0.0447212	0.000660605	0.00344826	0.00234003	0.000558098	0.00702289	0.00407945	0.000601782	0.000696155	0.00204253	0.000648469	0.000148365	0.00132325	0.00216326	0.00139743	0.00356269	0.00798227	0.000424983	0.000237027	0.000283529	0.00899516	0.00699347	0.0138925	0.00282247	0.0122308	0.00175152	0.000287391	0.00154235	0.00833318	0.00244768	0.00207536	0.00278314	0.0402327	0.00194925	0.00113302	0.0136026	0.00606735	0.00366506	0.0129334	0.00891044	0.000307995	0.0016477	0.00483898	0.00145328	0.00453765	0.0148013	0.00160986	0.00160258	0.000898504	0.014389	0.00960874	0.000558866	0.00114596	0.00767467	0.00284952	0.0119673	0.00916283	0.00531081	0.00680756	0.00282851	0.00236599	0.0026165	0.00337839	0.00390473	0.00328956	0.00209627	0.00308147	0.0106453	0.00533432	0.00818648	0.0026507	0.0279187	0.00438254	0.00345448	0.00479526	0.00764719	0.00404456	0.00257088	0.0148174	0.00621301	0.025782	0.00579897	0.00520731	0.000787796	0.0213986	0.00532215	0.00323957	0.00903652	0.00121871	0.000515939	0.00408496	0.00603214	0.0192129	0.00119801	0.00485705	0.00909515	0.0025818	0.00710025	0.00130705	0.0140487	0.010447	0.00994876	0.000819219	0.000491185	0.00816111	0.883741	0.116259	0.5923324
